codigo postal,lat,lon,poblacion,provincia,comunidad autonoma,prob_c,comarca2,provincia2,comunidad2,code2,prob_2
43813,1247384200.0,41283888500,Valls,Tarragona,Cataluña,valls,Vallès Oriental,Barcelona,Cataluña/ Catalunya,82969.0,vallromanes
43890,0.8315807,41019915780,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Cataluña,vandellos i lhospitalet de linfant,Alt Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252398.0,valls de valira les
43891,0.8315807,41019915780,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Cataluña,vandellos i lhospitalet de linfant,Alt Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252398.0,valls de valira les
8289,1486961780.0,41656260710,Veciana,Barcelona,Cataluña,veciana,Alt Urgell,Lerida/ Lleida,Cataluña/ Catalunya,259097.0,vansa i fornols la
46310,-1356390440.0,39483868510,Venta del Moro,Valencia/València,Comunidad Valenciana,venta del moro,Baix Penedès,Tarragona,Cataluña/ Catalunya,431634.0,vendrell el
46311,-1356390440.0,39483868510,Venta del Moro,Valencia/València,Comunidad Valenciana,venta del moro,Baix Penedès,Tarragona,Cataluña/ Catalunya,431634.0,vendrell el
17137,3026674000.0,42149225080,Ventalló,Girona,Cataluña,ventallo,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46254.0,venta del moro
17472,3026674000.0,42149225080,Ventalló,Girona,Cataluña,ventallo,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46254.0,venta del moro
17473,3026674000.0,42149225080,Ventalló,Girona,Cataluña,ventallo,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46254.0,venta del moro
17475,3026674000.0,42149225080,Ventalló,Girona,Cataluña,ventallo,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46254.0,venta del moro
25340,1143448140.0,41611047670,Verdú,Lleida,Cataluña,verdu,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172109.0,ventallo
17142,3046554020.0,42061235630,Verges,Girona,Cataluña,verges,La Marina Alta,Alicante/Alacant,Comunidad Valenciana/ Comunitat valenciana,3138.0,verger el
43763,1359997170.0,41204381850,Vespella de Gaià,Tarragona,Cataluña,vespella de gaia,Baix Empordà,Gerona/Girona,Cataluña/ Catalunya,172116.0,verges
8500,2255735690.0,41928383540,Vic,Barcelona,Cataluña,vic,Tarragonès,Tarragona,Cataluña/ Catalunya,431649.0,vespella de gaia
8519,2255735690.0,41928383540,Vic,Barcelona,Cataluña,vic,Tarragonès,Tarragona,Cataluña/ Catalunya,431649.0,vespella de gaia
17515,2309491530.0,42122801490,Vidrà,Girona,Cataluña,vidra,Osona,,Cataluña/ Catalunya,82981.0,vic
17411,2779090640.0,41788946160,Vidreres,Girona,Cataluña,vidreres,Osona,Gerona/Girona,Cataluña/ Catalunya,172121.0,vidra
25530,0.79595308,42701427120,Vielha e Mijaran,Lleida,Cataluña,vielha e mijaran,Selva,Gerona/Girona,Cataluña/ Catalunya,172137.0,vidreres
25537,0.79595308,42701427120,Vielha e Mijaran,Lleida,Cataluña,vielha e mijaran,Selva,Gerona/Girona,Cataluña/ Catalunya,172137.0,vidreres
25538,0.79595308,42701427120,Vielha e Mijaran,Lleida,Cataluña,vielha e mijaran,Selva,Gerona/Girona,Cataluña/ Catalunya,172137.0,vidreres
25539,0.79595308,42701427120,Vielha e Mijaran,Lleida,Cataluña,vielha e mijaran,Selva,Gerona/Girona,Cataluña/ Catalunya,172137.0,vidreres
43886,1331026660.0,41248030130,Vilabella,Tarragona,Cataluña,vilabella,La Marina Baixa,Alicante/Alacant,Comunidad Valenciana/ Comunitat valenciana,3139.0,vila joiosa la villajoyosa
17760,2979117270.0,42282250820,Vilabertran,Girona,Cataluña,vilabertran,Alt Camp,Tarragona,Cataluña/ Catalunya,431652.0,vilabella
17180,2772843940.0,41956939610,Vilablareix,Girona,Cataluña,vilablareix,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172142.0,vilabertran
8613,1928726710.0,42137344410,Vilada,Barcelona,Cataluña,vilada,Gironès,Gerona/Girona,Cataluña/ Catalunya,172155.0,vilablareix
17137,3075720590.0,42133415570,Viladamat,Girona,Cataluña,viladamat,Berguedà,,Cataluña/ Catalunya,82994.0,vilada
17464,2930319130.0,42095861710,Viladasens,Girona,Cataluña,viladasens,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172174.0,viladamat
8840,2018247150.0,41317325290,Viladecans,Barcelona,Cataluña,viladecans,Gironès,Gerona/Girona,Cataluña/ Catalunya,172168.0,viladasens
8232,1955115890.0,41557779570,Viladecavalls,Barcelona,Cataluña,viladecavalls,Baix Llobregat,Barcelona,Cataluña/ Catalunya,83015.0,viladecans
17468,2886770730.0,42138697720,Vilademuls,Girona,Cataluña,vilademuls,Vallès Occidental,Barcelona,Cataluña/ Catalunya,83008.0,viladecavalls
17833,2886770730.0,42138697720,Vilademuls,Girona,Cataluña,vilademuls,Vallès Occidental,Barcelona,Cataluña/ Catalunya,83008.0,viladecavalls
17406,2389419200.0,41847659350,Viladrau,Girona,Cataluña,viladrau,Pla de l'Estany,Gerona/Girona,Cataluña/ Catalunya,172180.0,vilademuls
12192,-0.05364986,40113140720,Vilafamés,Castellón/Castelló,Comunidad Valenciana,vilafames,Osona,Gerona/Girona,Cataluña/ Catalunya,172207.0,viladrau
17740,2937865270.0,42247039410,Vilafant,Girona,Cataluña,vilafant,La Plana Alta,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12128.0,vilafames
7250,3087441350.0,39567902620,Vilafranca de Bonany,Illes Balears,Illes Balears,vilafranca de bonany,Comarca de Mahón/ Comarca de Maó,Menorca,Islas Baleares/ Illes balears,,villacarlos
8720,1697746700.0,41347212100,Vilafranca del Penedès,Barcelona,Cataluña,vilafranca del penedes,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172214.0,vilafant
25330,1105969770.0,41648326920,Vilagrassa,Lleida,Cataluña,vilagrassa,Els Ports,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12129.0,vilafranca villafranca del cid
17493,3093191020.0,42325218540,Vilajuïga,Girona,Cataluña,vilajuiga,Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252445.0,vilagrassa
43782,0.40907693,41119883270,Vilalba dels Arcs,Tarragona,Cataluña,vilalba dels arcs,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172235.0,vilajuiga
8455,2444709570.0,41653021180,Vilalba Sasserra,Barcelona,Cataluña,vilalba sasserra,Terra Alta,Tarragona,Cataluña/ Catalunya,431750.0,vilalba dels arcs
25552,0.71715457,42476575610,Vilaller,Lleida,Cataluña,vilaller,Vallès Oriental,Barcelona,Cataluña/ Catalunya,83067.0,vilalba sasserra
25553,0.71715457,42476575610,Vilaller,Lleida,Cataluña,vilaller,Vallès Oriental,Barcelona,Cataluña/ Catalunya,83067.0,vilalba sasserra
17869,2311704640.0,42331527040,Vilallonga de Ter,Girona,Cataluña,vilallonga de ter,Alta Ribagorça,Lerida/ Lleida,Cataluña/ Catalunya,252458.0,vilaller
43141,1206009680.0,41211832440,Vilallonga del Camp,Tarragona,Cataluña,vilallonga del camp,Ripollès,Gerona/Girona,Cataluña/ Catalunya,172240.0,vilallonga de ter
46720,-0.20893948,38884345120,Vilallonga/Villalonga,Valencia/València,Comunidad Valenciana,vilallonga villalonga,Tarragonès,Tarragona,Cataluña/ Catalunya,431665.0,vilallonga del camp
17474,3058500410.0,42194956820,Vilamacolum,Girona,Cataluña,vilamacolum,La Safor,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46255.0,vilallonga villalonga
17469,2970497560.0,42218636680,Vilamalla,Girona,Cataluña,vilamalla,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172253.0,vilamacolum
17781,3067126850.0,42376410670,Vilamaniscle,Girona,Cataluña,vilamaniscle,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172266.0,vilamalla
46191,-0.6217647,39568850360,Vilamarxant,Valencia/València,Comunidad Valenciana,vilamarxant,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172272.0,vilamaniscle
25551,0.72689507,42747398840,Vilamòs,Lleida,Cataluña,vilamos,El Camp de Túria,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46256.0,vilamarxant
17741,2889231200.0,42254893550,Vilanant,Girona,Cataluña,vilanant,Aran,Lerida/ Lleida,Cataluña/ Catalunya,252477.0,vilamos
17743,2889231200.0,42254893550,Vilanant,Girona,Cataluña,vilanant,Aran,Lerida/ Lleida,Cataluña/ Catalunya,252477.0,vilamos
12183,0.07214278,40231156160,Vilanova d'Alcolea,Castellón/Castelló,Comunidad Valenciana,vilanova dalcolea,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172288.0,vilanant
25264,0.96086785,41614708380,Vilanova de Bellpuig,Lleida,Cataluña,vilanova de bellpuig,La Plana Alta,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12132.0,vilanova dalcolea
25690,0.72626516,41689427580,Vilanova de la Barca,Lleida,Cataluña,vilanova de la barca,Pla d'Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252483.0,vilanova de bellpuig
25748,1252526660.0,41911243000,Vilanova de l'Aguda,Lleida,Cataluña,vilanova de laguda,Segrià,Lerida/ Lleida,Cataluña/ Catalunya,252542.0,vilanova de la barca
25749,1252526660.0,41911243000,Vilanova de l'Aguda,Lleida,Cataluña,vilanova de laguda,Segrià,Lerida/ Lleida,Cataluña/ Catalunya,252542.0,vilanova de la barca
25735,1022912090.0,41995400470,Vilanova de Meià,Lleida,Cataluña,vilanova de meia,Noguera,Lerida/ Lleida,Cataluña/ Catalunya,252496.0,vilanova de laguda
25736,1022912090.0,41995400470,Vilanova de Meià,Lleida,Cataluña,vilanova de meia,Noguera,Lerida/ Lleida,Cataluña/ Catalunya,252496.0,vilanova de laguda
25738,1022912090.0,41995400470,Vilanova de Meià,Lleida,Cataluña,vilanova de meia,Noguera,Lerida/ Lleida,Cataluña/ Catalunya,252496.0,vilanova de laguda
43439,0.95549413,41347888210,Vilanova de Prades,Tarragona,Cataluña,vilanova de prades,Noguera,Lerida/ Lleida,Cataluña/ Catalunya,252509.0,vilanova de meia
8519,2387433410.0,41948452770,Vilanova de Sau,Barcelona,Cataluña,vilanova de sau,Conca de Barberà,Tarragona,Cataluña/ Catalunya,431687.0,vilanova de prades
25133,0.62031878,41711787610,Vilanova de Segrià,Lleida,Cataluña,vilanova de segria,Osona,,Cataluña/ Catalunya,83036.0,vilanova de sau
8788,1639334120.0,41571618020,Vilanova del Camí,Barcelona,Cataluña,vilanova del cami,Segrià,Lerida/ Lleida,Cataluña/ Catalunya,252516.0,vilanova de segria
8410,2287941440.0,41554376370,Vilanova del Vallès,Barcelona,Cataluña,vilanova del valles,Anoia,Barcelona,Cataluña/ Catalunya,83020.0,vilanova del cami
43311,0.93769154,41113062540,Vilanova d'Escornalbou,Tarragona,Cataluña,vilanova descornalbou,Vallès Oriental,Barcelona,Cataluña/ Catalunya,89024.0,vilanova del valles
43312,0.93769154,41113062540,Vilanova d'Escornalbou,Tarragona,Cataluña,vilanova descornalbou,Vallès Oriental,Barcelona,Cataluña/ Catalunya,89024.0,vilanova del valles
8800,1723839900.0,41227219910,Vilanova i la Geltrú,Barcelona,Cataluña,vilanova i la geltru,Baix Camp,Tarragona,Cataluña/ Catalunya,431671.0,vilanova descornalbou
43380,1033470870.0,41228615820,Vilaplana,Tarragona,Cataluña,vilaplana,Garraf,Barcelona,Cataluña/ Catalunya,83073.0,vilanova i la geltru
12162,-0.06572473,40358368300,Vilar de Canes,Castellón/Castelló,Comunidad Valenciana,vilar de canes,Baix Camp,Tarragona,Cataluña/ Catalunya,431690.0,vilaplana
12540,-0.1007625,39938149570,Vila-real,Castellón/Castelló,Comunidad Valenciana,vilareal,L'Alt Maestrat,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12134.0,vilar de canes
43814,1358382930.0,41310871640,Vila-rodona,Tarragona,Cataluña,vilarodona,La Plana Baixa,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12135.0,vilareal
17485,3018602990.0,42266066440,Vila-sacra,Girona,Cataluña,vilasacra,Alt Camp,Tarragona,Cataluña/ Catalunya,431704.0,vilarodona
25245,0.9259551,41662223370,Vila-sana,Lleida,Cataluña,vilasana,Alt Empordà,Gerona/Girona,Cataluña/ Catalunya,172305.0,vilasacra
43206,1145197660.0,41110923320,Vila-seca,Tarragona,Cataluña,vilaseca,Pla d'Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252521.0,vilasana
43480,1145197660.0,41110923320,Vila-seca,Tarragona,Cataluña,vilaseca,Pla d'Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252521.0,vilasana
43481,1145197660.0,41110923320,Vila-seca,Tarragona,Cataluña,vilaseca,Pla d'Urgell,Lerida/ Lleida,Cataluña/ Catalunya,252521.0,vilasana
8339,2358334630.0,41517491900,Vilassar de Dalt,Barcelona,Cataluña,vilassar de dalt,Tarragonès,Tarragona,Cataluña/ Catalunya,431711.0,vilaseca
8340,2391818620.0,41503451550,Vilassar de Mar,Barcelona,Cataluña,vilassar de mar,Maresme,Barcelona,Cataluña/ Catalunya,82140.0,vilassar de dalt
17483,2955076420.0,42143886850,Vilaür,Girona,Cataluña,vilaur,Maresme,Barcelona,Cataluña/ Catalunya,82191.0,vilassar de mar
43490,1177477270.0,41334612370,Vilaverd,Tarragona,Cataluña,vilaverd,La Plana Baixa,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12136.0,vilavella la
12150,-0.25658083,40428740710,Villafranca del Cid/Vilafranca,Castellón/Castelló,Comunidad Valenciana,villafranca del cid vilafranca,Alt Penedès,Barcelona,Cataluña/ Catalunya,83054.0,vilafranca del penedes
12124,-0.41779099,40201930050,Villahermosa del Río,Castellón/Castelló,Comunidad Valenciana,villahermosa del rio,El Llano de Mallorca/ es Pla de Mallorca,Mallorca,Islas Baleares/ Illes balears,,villafranca de bonany
3570,-0.2319288,38505456110,Villajoyosa/la Vila Joiosa,Alicante/Alacant,Comunidad Valenciana,villajoyosa la vila joiosa,Aran,Lerida/ Lleida,Cataluña/ Catalunya,252430.0,vielha e mijaran
12224,-0.39496385,39964345700,Villamalur,Castellón/Castelló,Comunidad Valenciana,villamalur,El Alto Mijares,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12130.0,villahermosa del rio
46270,-0.51307146,39077306880,Villanueva de Castellón,Valencia/València,Comunidad Valenciana,villanueva de castellon,El Alto Mijares,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12131.0,villamalur
12428,-0.64663531,40059329480,Villanueva de Viver,Castellón/Castelló,Comunidad Valenciana,villanueva de viver,El Alto Mijares,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12131.0,villamalur
46170,-0.8243642,39732970570,Villar del Arzobispo,Valencia/València,Comunidad Valenciana,villar del arzobispo,El Alto Mijares,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12133.0,villanueva de viver
46317,-1441849080.0,39537005480,Villargordo del Cabriel,Valencia/València,Comunidad Valenciana,villargordo del cabriel,Los Serranos,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46258.0,villar del arzobispo
46318,-1441849080.0,39537005480,Villargordo del Cabriel,Valencia/València,Comunidad Valenciana,villargordo del cabriel,Los Serranos,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46258.0,villar del arzobispo
3400,-0.86138343,38629638110,Villena,Alicante/Alacant,Comunidad Valenciana,villena,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46259.0,villargordo del cabriel
3408,-0.86138343,38629638110,Villena,Alicante/Alacant,Comunidad Valenciana,villena,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46259.0,villargordo del cabriel
3409,-0.86138343,38629638110,Villena,Alicante/Alacant,Comunidad Valenciana,villena,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46259.0,villargordo del cabriel
3639,-0.86138343,38629638110,Villena,Alicante/Alacant,Comunidad Valenciana,villena,La Plana de Utiel-Requena,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46259.0,villargordo del cabriel
12311,-0.20038129,40675945720,Villores,Castellón/Castelló,Comunidad Valenciana,villores,L'Alt Vinalopó / Alto Vinalopó,Alicante/Alacant,Comunidad Valenciana/ Comunitat valenciana,3140.0,villena
8735,1662098200.0,41389416990,Vilobí del Penedès,Barcelona,Cataluña,vilobi del penedes,Els Ports,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12137.0,villores
17183,2742923970.0,41889064050,Vilobí d'Onyar,Girona,Cataluña,vilobi donyar,Alt Penedès,Barcelona,Cataluña/ Catalunya,83041.0,vilobi del penedes
17184,2742923970.0,41889064050,Vilobí d'Onyar,Girona,Cataluña,vilobi donyar,Alt Penedès,Barcelona,Cataluña/ Catalunya,83041.0,vilobi del penedes
17185,2742923970.0,41889064050,Vilobí d'Onyar,Girona,Cataluña,vilobi donyar,Alt Penedès,Barcelona,Cataluña/ Catalunya,83041.0,vilobi del penedes
17144,2992136260.0,42104303990,Vilopriu,Girona,Cataluña,vilopriu,Selva,Gerona/Girona,Cataluña/ Catalunya,172333.0,vilobi donyar
17466,2992136260.0,42104303990,Vilopriu,Girona,Cataluña,vilopriu,Selva,Gerona/Girona,Cataluña/ Catalunya,172333.0,vilobi donyar
43430,1051829730.0,41400827770,Vimbodí i Poblet,Tarragona,Cataluña,vimbodi i poblet,Garrigues,Lerida/ Lleida,Cataluña/ Catalunya,252537.0,vilosell el
43448,1051829730.0,41400827770,Vimbodí i Poblet,Tarragona,Cataluña,vimbodi i poblet,Garrigues,Lerida/ Lleida,Cataluña/ Catalunya,252537.0,vilosell el
43449,1051829730.0,41400827770,Vimbodí i Poblet,Tarragona,Cataluña,vimbodi i poblet,Garrigues,Lerida/ Lleida,Cataluña/ Catalunya,252537.0,vilosell el
25440,0.97556091,41428512460,Vinaixa,Lleida,Cataluña,vinaixa,Conca de Barberà,Tarragona,Cataluña/ Catalunya,431763.0,vimbodi i poblet
46114,-0.37024391,39536904840,Vinalesa,Valencia/València,Comunidad Valenciana,vinalesa,Garrigues,Lerida/ Lleida,Cataluña/ Catalunya,252555.0,vinaixa
12500,0.47487433,40470925950,Vinaròs,Castellón/Castelló,Comunidad Valenciana,vinaros,L'Horta Nord,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46260.0,vinalesa
43792,0.5885715,41183227870,Vinebre,Tarragona,Cataluña,vinebre,El Baix Maestrat,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12138.0,vinaros
43391,1039049840.0,41114453390,Vinyols i els Arcs,Tarragona,Cataluña,vinyols i els arcs,Ribera d'Ebre,Tarragona,Cataluña/ Catalunya,431779.0,vinebre
12135,-0.29218084,40293710580,Vistabella del Maestrat,Castellón/Castelló,Comunidad Valenciana,vistabella del maestrat,Baix Camp,Tarragona,Cataluña/ Catalunya,431785.0,vinyols i els arcs
12460,-0.59696347,39921426810,Viver,Castellón/Castelló,Comunidad Valenciana,viver,L'Alt Maestrat,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12139.0,vistabella del maestrat
12469,-0.59696347,39921426810,Viver,Castellón/Castelló,Comunidad Valenciana,viver,L'Alt Maestrat,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12139.0,vistabella del maestrat
8673,1776592090.0,41946219610,Viver i Serrateix,Barcelona,Cataluña,viver i serrateix,El Alto Palancia,Castellón/Castelló,Comunidad Valenciana/ Comunitat valenciana,12140.0,viver
3727,-0.01192072,38740699060,Xaló,Alicante/Alacant,Comunidad Valenciana,xalo,La Marina Alta,Alicante/Alacant,Comunidad Valenciana/ Comunitat valenciana,3082.0,xabia javea
46668,-0.51869568,38987971160,Xàtiva,Valencia/València,Comunidad Valenciana,xativa,La Marina Alta,Alicante/Alacant,Comunidad Valenciana/ Comunitat valenciana,3081.0,xalo
46800,-0.51869568,38987971160,Xàtiva,Valencia/València,Comunidad Valenciana,xativa,La Marina Alta,Alicante/Alacant,Comunidad Valenciana/ Comunitat valenciana,3081.0,xalo
46770,-0.21567267,39032841530,Xeraco,Valencia/València,Comunidad Valenciana,xeraco,La Costera,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46145.0,xativa
46790,-0.21839661,39009915350,Xeresa,Valencia/València,Comunidad Valenciana,xeresa,La Safor,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46143.0,xeraco
12360,0.15983743,40518041050,Xert,Castellón/Castelló,Comunidad Valenciana,xert,La Safor,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46146.0,xeresa
12370,0.15983743,40518041050,Xert,Castellón/Castelló,Comunidad Valenciana,xert,La Safor,Valencia/València,Comunidad Valenciana/ Comunitat valenciana,46146.0,xeresa
