media,zipcode,visits_data
ONABAGES.CAT,8650.0,"{'browser_uniques': {'1_Month': '1.954', 'daily_avg': '76', 'mon_fri_avg': '85', 'sat_sun_avg': '52', 'pages_per_visit': '1,42', 'avg_visit_duration': '0:01:58', 'avg_interaction_time': '0:00:38'}, 'visits': {'1_Month': '2.634', 'daily_avg': '85', 'mon_fri_avg': '95', 'sat_sun_avg': '57'}, 'pages': {'1_Month': '3.744', 'daily_avg': '121', 'mon_fri_avg': '135', 'sat_sun_avg': '79'}}"
GARRIGUESTV.CAT,25007.0,"{'browser_uniques': {'1_Month': '1.938', 'daily_avg': '83', 'mon_fri_avg': '95', 'sat_sun_avg': '50', 'pages_per_visit': '2,16', 'avg_visit_duration': '0:02:53', 'avg_interaction_time': '0:01:39'}, 'visits': {'1_Month': '4.135', 'daily_avg': '133', 'mon_fri_avg': '153', 'sat_sun_avg': '77'}, 'pages': {'1_Month': '8.913', 'daily_avg': '288', 'mon_fri_avg': '334', 'sat_sun_avg': '153'}}"
INDICADORDEECONOMIA.COM,43203.0,"{'browser_uniques': {'1_Month': '1.468', 'daily_avg': '59', 'mon_fri_avg': '67', 'sat_sun_avg': '35', 'pages_per_visit': '1,78', 'avg_visit_duration': '0:02:40', 'avg_interaction_time': '0:01:15'}, 'visits': {'1_Month': '2.324', 'daily_avg': '75', 'mon_fri_avg': '86', 'sat_sun_avg': '42'}, 'pages': {'1_Month': '4.144', 'daily_avg': '134', 'mon_fri_avg': '162', 'sat_sun_avg': '52'}}"
DIARISANITAT.CAT,8029.0,"{'browser_uniques': {'1_Month': '1.256', 'daily_avg': '52', 'mon_fri_avg': '57', 'sat_sun_avg': '38', 'pages_per_visit': '1,48', 'avg_visit_duration': '0:03:39', 'avg_interaction_time': '0:01:29'}, 'visits': {'1_Month': '2.024', 'daily_avg': '65', 'mon_fri_avg': '72', 'sat_sun_avg': '46'}, 'pages': {'1_Month': '2.996', 'daily_avg': '97', 'mon_fri_avg': '108', 'sat_sun_avg': '64'}}"
FOSBURY.CAT,8750.0,"{'browser_uniques': {'1_Month': '1.199', 'daily_avg': '45', 'mon_fri_avg': '49', 'sat_sun_avg': '32', 'pages_per_visit': '1,28', 'avg_visit_duration': '0:02:03', 'avg_interaction_time': '0:00:54'}, 'visits': {'1_Month': '1.507', 'daily_avg': '49', 'mon_fri_avg': '54', 'sat_sun_avg': '34'}, 'pages': {'1_Month': '1.922', 'daily_avg': '62', 'mon_fri_avg': '70', 'sat_sun_avg': '39'}}"
LACONCA51.CAT,43400.0,"{'browser_uniques': {'1_Month': '1.081', 'daily_avg': '38', 'mon_fri_avg': '42', 'sat_sun_avg': '26', 'pages_per_visit': '1,44', 'avg_visit_duration': '0:02:48', 'avg_interaction_time': '0:01:22'}, 'visits': {'1_Month': '1.340', 'daily_avg': '43', 'mon_fri_avg': '49', 'sat_sun_avg': '28'}, 'pages': {'1_Month': '1.930', 'daily_avg': '62', 'mon_fri_avg': '72', 'sat_sun_avg': '36'}}"
SEGARRATV.CAT,25007.0,"{'browser_uniques': {'1_Month': '996', 'daily_avg': '41', 'mon_fri_avg': '45', 'sat_sun_avg': '30', 'pages_per_visit': '2,14', 'avg_visit_duration': '0:01:46', 'avg_interaction_time': '0:01:21'}, 'visits': {'1_Month': '1.888', 'daily_avg': '61', 'mon_fri_avg': '67', 'sat_sun_avg': '43'}, 'pages': {'1_Month': '4.038', 'daily_avg': '130', 'mon_fri_avg': '141', 'sat_sun_avg': '98'}}"
NOTICIESTGN.CAT,43003.0,"{'browser_uniques': {'1_Month': '837', 'daily_avg': '29', 'mon_fri_avg': '35', 'sat_sun_avg': '13', 'pages_per_visit': '1,24', 'avg_visit_duration': '0:01:34', 'avg_interaction_time': '0:00:46'}, 'visits': {'1_Month': '981', 'daily_avg': '32', 'mon_fri_avg': '38', 'sat_sun_avg': '15'}, 'pages': {'1_Month': '1.216', 'daily_avg': '39', 'mon_fri_avg': '46', 'sat_sun_avg': '20'}}"
SEGRIATV.CAT,25007.0,"{'browser_uniques': {'1_Month': '794', 'daily_avg': '29', 'mon_fri_avg': '31', 'sat_sun_avg': '23', 'pages_per_visit': '2,13', 'avg_visit_duration': '0:03:05', 'avg_interaction_time': '0:01:20'}, 'visits': {'1_Month': '1.317', 'daily_avg': '42', 'mon_fri_avg': '46', 'sat_sun_avg': '33'}, 'pages': {'1_Month': '2.803', 'daily_avg': '90', 'mon_fri_avg': '99', 'sat_sun_avg': '65'}}"
RADIOVALIRA.AD,25700.0,"{'browser_uniques': {'1_Month': '745', 'daily_avg': '35', 'mon_fri_avg': '38', 'sat_sun_avg': '27', 'pages_per_visit': '1,82', 'avg_visit_duration': '0:05:54', 'avg_interaction_time': '0:01:23'}, 'visits': {'1_Month': '1.406', 'daily_avg': '45', 'mon_fri_avg': '50', 'sat_sun_avg': '33'}, 'pages': {'1_Month': '2.557', 'daily_avg': '82', 'mon_fri_avg': '89', 'sat_sun_avg': '64'}}"
NOGUERATV.CAT,25007.0,"{'browser_uniques': {'1_Month': '595', 'daily_avg': '23', 'mon_fri_avg': '26', 'sat_sun_avg': '15', 'pages_per_visit': '2,12', 'avg_visit_duration': '0:02:39', 'avg_interaction_time': '0:01:15'}, 'visits': {'1_Month': '1.016', 'daily_avg': '33', 'mon_fri_avg': '36', 'sat_sun_avg': '22'}, 'pages': {'1_Month': '2.158', 'daily_avg': '70', 'mon_fri_avg': '76', 'sat_sun_avg': '50'}}"
EBREEXPERIENCE.COM,43007.0,"{'browser_uniques': {'1_Month': '593', 'daily_avg': '22', 'mon_fri_avg': '23', 'sat_sun_avg': '20', 'pages_per_visit': '1,61', 'avg_visit_duration': '0:03:00', 'avg_interaction_time': '0:00:47'}, 'visits': {'1_Month': '775', 'daily_avg': '25', 'mon_fri_avg': '26', 'sat_sun_avg': '22'}, 'pages': {'1_Month': '1.248', 'daily_avg': '40', 'mon_fri_avg': '45', 'sat_sun_avg': '25'}}"
BAIX CAMP RADIO,43005.0,"{'browser_uniques': {'1_Month': '536', 'daily_avg': '21', 'mon_fri_avg': '22', 'sat_sun_avg': '16', 'pages_per_visit': '1,17', 'avg_visit_duration': '0:02:10', 'avg_interaction_time': '0:00:39'}, 'visits': {'1_Month': '684', 'daily_avg': '22', 'mon_fri_avg': '24', 'sat_sun_avg': '17'}, 'pages': {'1_Month': '802', 'daily_avg': '26', 'mon_fri_avg': '28', 'sat_sun_avg': '21'}}"
DIARITREBALL.CAT,8029.0,"{'browser_uniques': {'1_Month': '434', 'daily_avg': '18', 'mon_fri_avg': '21', 'sat_sun_avg': '8', 'pages_per_visit': '1,34', 'avg_visit_duration': '0:06:46', 'avg_interaction_time': '0:01:07'}, 'visits': {'1_Month': '643', 'daily_avg': '21', 'mon_fri_avg': '25', 'sat_sun_avg': '9'}, 'pages': {'1_Month': '861', 'daily_avg': '28', 'mon_fri_avg': '34', 'sat_sun_avg': '11'}}"
URGELLTV.CAT,25007.0,"{'browser_uniques': {'1_Month': '398', 'daily_avg': '16', 'mon_fri_avg': '18', 'sat_sun_avg': '11', 'pages_per_visit': '2,01', 'avg_visit_duration': '0:02:37', 'avg_interaction_time': '0:01:08'}, 'visits': {'1_Month': '756', 'daily_avg': '24', 'mon_fri_avg': '27', 'sat_sun_avg': '16'}, 'pages': {'1_Month': '1.523', 'daily_avg': '49', 'mon_fri_avg': '55', 'sat_sun_avg': '31'}}"
21RADIO.CAT,3500.0,"{'browser_uniques': {'1_Month': '198', 'daily_avg': '9', 'mon_fri_avg': '9', 'sat_sun_avg': '7', 'pages_per_visit': '1,76', 'avg_visit_duration': '0:02:36', 'avg_interaction_time': '0:00:59'}, 'visits': {'1_Month': '324', 'daily_avg': '10', 'mon_fri_avg': '11', 'sat_sun_avg': '8'}, 'pages': {'1_Month': '570', 'daily_avg': '18', 'mon_fri_avg': '21', 'sat_sun_avg': '11'}}"
AUE.CAT,25007.0,"{'browser_uniques': {'1_Month': '182', 'daily_avg': '8', 'mon_fri_avg': '9', 'sat_sun_avg': '7', 'pages_per_visit': '1,93', 'avg_visit_duration': '0:02:33', 'avg_interaction_time': '0:00:45'}, 'visits': {'1_Month': '285', 'daily_avg': '9', 'mon_fri_avg': '10', 'sat_sun_avg': '8'}, 'pages': {'1_Month': '550', 'daily_avg': '18', 'mon_fri_avg': '19', 'sat_sun_avg': '14'}}"
FEMBASE.CAT,25001.0,"{'browser_uniques': {'1_Month': '160', 'daily_avg': '7', 'mon_fri_avg': '8', 'sat_sun_avg': '4', 'pages_per_visit': '1,96', 'avg_visit_duration': '0:03:24', 'avg_interaction_time': '0:01:02'}, 'visits': {'1_Month': '228', 'daily_avg': '8', 'mon_fri_avg': '9', 'sat_sun_avg': '4'}, 'pages': {'1_Month': '446', 'daily_avg': '15', 'mon_fri_avg': '18', 'sat_sun_avg': '7'}}"
AMICIB.MEDIA,8007.0,"{'browser_uniques': {'1_Month': '142', 'daily_avg': '6', 'mon_fri_avg': '6', 'sat_sun_avg': '3', 'pages_per_visit': '1,90', 'avg_visit_duration': '0:02:30', 'avg_interaction_time': '0:00:36'}, 'visits': {'1_Month': '190', 'daily_avg': '6', 'mon_fri_avg': '7', 'sat_sun_avg': '3'}, 'pages': {'1_Month': '361', 'daily_avg': '12', 'mon_fri_avg': '14', 'sat_sun_avg': '5'}}"
