ID,Origin,media,url,zipcode,comarca,provincia,comunidad autonoma
2051,"AMIC, CAC",el 9 nou vallès oriental,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2051,"AMIC, CAC",el 9 nou vallès oriental,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2051,"AMIC, CAC",el 9 nou vallès oriental,,25740,Noguera,Lleida,Cataluña
2051,"AMIC, CAC",el 9 nou vallès oriental,,25670,Noguera,Lleida,Cataluña
2051,"AMIC, CAC",el 9 nou vallès oriental,,25141,Pla d'Urgell,Lleida,Cataluña
2063,"AMIC, CAC",el breny,,25140,Garrigues,Lleida,Cataluña
2063,"AMIC, CAC",el breny,,43786,Terra Alta,Tarragona,Cataluña
2063,"AMIC, CAC",el breny,,25250,Urgell,Lleida,Cataluña
2063,"AMIC, CAC",el breny,,17867,Ripollès,Girona,Cataluña
2063,"AMIC, CAC",el breny,,08261,Bages,Barcelona,Cataluña
2063,"AMIC, CAC",el breny,,08758,Baix Llobregat,Barcelona,Cataluña
2063,"AMIC, CAC",el breny,,08950,Baix Llobregat,Barcelona,Cataluña
2063,"AMIC, CAC",el breny,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2063,"AMIC, CAC",el breny,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2063,"AMIC, CAC",el breny,,25740,Noguera,Lleida,Cataluña
2063,"AMIC, CAC",el breny,,25670,Noguera,Lleida,Cataluña
2063,"AMIC, CAC",el breny,,25141,Pla d'Urgell,Lleida,Cataluña
2075,"AMIC, CAC",el gratis,,25140,Garrigues,Lleida,Cataluña
2075,"AMIC, CAC",el gratis,,43786,Terra Alta,Tarragona,Cataluña
2075,"AMIC, CAC",el gratis,,25250,Urgell,Lleida,Cataluña
2075,"AMIC, CAC",el gratis,,17867,Ripollès,Girona,Cataluña
2075,"AMIC, CAC",el gratis,,08261,Bages,Barcelona,Cataluña
2075,"AMIC, CAC",el gratis,,08758,Baix Llobregat,Barcelona,Cataluña
2075,"AMIC, CAC",el gratis,,08950,Baix Llobregat,Barcelona,Cataluña
2075,"AMIC, CAC",el gratis,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2075,"AMIC, CAC",el gratis,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2075,"AMIC, CAC",el gratis,,25740,Noguera,Lleida,Cataluña
2075,"AMIC, CAC",el gratis,,25670,Noguera,Lleida,Cataluña
2075,"AMIC, CAC",el gratis,,25141,Pla d'Urgell,Lleida,Cataluña
2087,"AMIC, CAC",el iris,,25140,Garrigues,Lleida,Cataluña
2087,"AMIC, CAC",el iris,,43786,Terra Alta,Tarragona,Cataluña
2087,"AMIC, CAC",el iris,,25250,Urgell,Lleida,Cataluña
2087,"AMIC, CAC",el iris,,17867,Ripollès,Girona,Cataluña
2087,"AMIC, CAC",el iris,,08261,Bages,Barcelona,Cataluña
2087,"AMIC, CAC",el iris,,08758,Baix Llobregat,Barcelona,Cataluña
2087,"AMIC, CAC",el iris,,08950,Baix Llobregat,Barcelona,Cataluña
2087,"AMIC, CAC",el iris,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2087,"AMIC, CAC",el iris,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2087,"AMIC, CAC",el iris,,25740,Noguera,Lleida,Cataluña
2087,"AMIC, CAC",el iris,,25670,Noguera,Lleida,Cataluña
2087,"AMIC, CAC",el iris,,25141,Pla d'Urgell,Lleida,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,25140,Garrigues,Lleida,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,43786,Terra Alta,Tarragona,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,25250,Urgell,Lleida,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,17867,Ripollès,Girona,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,08261,Bages,Barcelona,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,08758,Baix Llobregat,Barcelona,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,08950,Baix Llobregat,Barcelona,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2099,"AMIC, CAC",el nostre ciutat,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2099,"AMIC, CAC",el nostre ciutat,,25740,Noguera,Lleida,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,25670,Noguera,Lleida,Cataluña
2099,"AMIC, CAC",el nostre ciutat,,25141,Pla d'Urgell,Lleida,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,25140,Garrigues,Lleida,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,43786,Terra Alta,Tarragona,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,25250,Urgell,Lleida,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,17867,Ripollès,Girona,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,08261,Bages,Barcelona,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,08758,Baix Llobregat,Barcelona,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,08950,Baix Llobregat,Barcelona,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2111,"AMIC, CAC",el periòdic d'andorra,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2111,"AMIC, CAC",el periòdic d'andorra,,25740,Noguera,Lleida,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,25670,Noguera,Lleida,Cataluña
2111,"AMIC, CAC",el periòdic d'andorra,,25141,Pla d'Urgell,Lleida,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,25140,Garrigues,Lleida,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,43786,Terra Alta,Tarragona,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,25250,Urgell,Lleida,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,17867,Ripollès,Girona,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,08261,Bages,Barcelona,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,08758,Baix Llobregat,Barcelona,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,08950,Baix Llobregat,Barcelona,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2123,"AMIC, CAC",el periòdic d'ontinyent,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2123,"AMIC, CAC",el periòdic d'ontinyent,,25740,Noguera,Lleida,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,25670,Noguera,Lleida,Cataluña
2123,"AMIC, CAC",el periòdic d'ontinyent,,25141,Pla d'Urgell,Lleida,Cataluña
2135,"AMIC, CAC",el saò,,25140,Garrigues,Lleida,Cataluña
2135,"AMIC, CAC",el saò,,43786,Terra Alta,Tarragona,Cataluña
2135,"AMIC, CAC",el saò,,25250,Urgell,Lleida,Cataluña
2135,"AMIC, CAC",el saò,,17867,Ripollès,Girona,Cataluña
2135,"AMIC, CAC",el saò,,08261,Bages,Barcelona,Cataluña
2135,"AMIC, CAC",el saò,,08758,Baix Llobregat,Barcelona,Cataluña
2135,"AMIC, CAC",el saò,,08950,Baix Llobregat,Barcelona,Cataluña
2135,"AMIC, CAC",el saò,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2135,"AMIC, CAC",el saò,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2135,"AMIC, CAC",el saò,,25740,Noguera,Lleida,Cataluña
2135,"AMIC, CAC",el saò,,25670,Noguera,Lleida,Cataluña
2135,"AMIC, CAC",el saò,,25141,Pla d'Urgell,Lleida,Cataluña
2147,"AMIC, CAC",escaparate,,25140,Garrigues,Lleida,Cataluña
2147,"AMIC, CAC",escaparate,,43786,Terra Alta,Tarragona,Cataluña
2147,"AMIC, CAC",escaparate,,25250,Urgell,Lleida,Cataluña
2147,"AMIC, CAC",escaparate,,17867,Ripollès,Girona,Cataluña
2147,"AMIC, CAC",escaparate,,08261,Bages,Barcelona,Cataluña
2147,"AMIC, CAC",escaparate,,08758,Baix Llobregat,Barcelona,Cataluña
2147,"AMIC, CAC",escaparate,,08950,Baix Llobregat,Barcelona,Cataluña
2147,"AMIC, CAC",escaparate,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2147,"AMIC, CAC",escaparate,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2147,"AMIC, CAC",escaparate,,25740,Noguera,Lleida,Cataluña
2147,"AMIC, CAC",escaparate,,25670,Noguera,Lleida,Cataluña
2147,"AMIC, CAC",escaparate,,25141,Pla d'Urgell,Lleida,Cataluña
2159,"AMIC, CAC",estil,,25140,Garrigues,Lleida,Cataluña
2159,"AMIC, CAC",estil,,43786,Terra Alta,Tarragona,Cataluña
2159,"AMIC, CAC",estil,,25250,Urgell,Lleida,Cataluña
2159,"AMIC, CAC",estil,,17867,Ripollès,Girona,Cataluña
2159,"AMIC, CAC",estil,,08261,Bages,Barcelona,Cataluña
2159,"AMIC, CAC",estil,,08758,Baix Llobregat,Barcelona,Cataluña
2159,"AMIC, CAC",estil,,08950,Baix Llobregat,Barcelona,Cataluña
2159,"AMIC, CAC",estil,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2159,"AMIC, CAC",estil,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2159,"AMIC, CAC",estil,,25740,Noguera,Lleida,Cataluña
2159,"AMIC, CAC",estil,,25670,Noguera,Lleida,Cataluña
2159,"AMIC, CAC",estil,,25141,Pla d'Urgell,Lleida,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,25140,Garrigues,Lleida,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,43786,Terra Alta,Tarragona,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,25250,Urgell,Lleida,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,17867,Ripollès,Girona,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,08261,Bages,Barcelona,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,08758,Baix Llobregat,Barcelona,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,08950,Baix Llobregat,Barcelona,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2171,"AMIC, CAC",la semaine du roussillon,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2171,"AMIC, CAC",la semaine du roussillon,,25740,Noguera,Lleida,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,25670,Noguera,Lleida,Cataluña
2171,"AMIC, CAC",la semaine du roussillon,,25141,Pla d'Urgell,Lleida,Cataluña
2183,"AMIC, CAC",la traca,,25140,Garrigues,Lleida,Cataluña
2183,"AMIC, CAC",la traca,,43786,Terra Alta,Tarragona,Cataluña
2183,"AMIC, CAC",la traca,,25250,Urgell,Lleida,Cataluña
2183,"AMIC, CAC",la traca,,17867,Ripollès,Girona,Cataluña
2183,"AMIC, CAC",la traca,,08261,Bages,Barcelona,Cataluña
2183,"AMIC, CAC",la traca,,08758,Baix Llobregat,Barcelona,Cataluña
2183,"AMIC, CAC",la traca,,08950,Baix Llobregat,Barcelona,Cataluña
2183,"AMIC, CAC",la traca,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2183,"AMIC, CAC",la traca,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2183,"AMIC, CAC",la traca,,25740,Noguera,Lleida,Cataluña
2183,"AMIC, CAC",la traca,,25670,Noguera,Lleida,Cataluña
2183,"AMIC, CAC",la traca,,25141,Pla d'Urgell,Lleida,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,25140,Garrigues,Lleida,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,43786,Terra Alta,Tarragona,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,25250,Urgell,Lleida,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,17867,Ripollès,Girona,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,08261,Bages,Barcelona,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,08758,Baix Llobregat,Barcelona,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,08950,Baix Llobregat,Barcelona,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,17489,"codigo postal
17489    Alt Empordà
17489    Alt Empordà
Name: comarca2, dtype: object","codigo postal
17489    Girona
17489    Girona
Name: provincia, dtype: object","codigo postal
17489    Cataluña
17489    Cataluña
Name: comunidad autonoma, dtype: object"
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,08589,"codigo postal
08589       Osona
08589    Lluçanès
08589       Osona
08589       Osona
08589       Osona
08589    Lluçanès
Name: comarca2, dtype: object","codigo postal
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
08589    Barcelona
Name: provincia, dtype: object","codigo postal
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
08589    Cataluña
Name: comunidad autonoma, dtype: object"
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,25740,Noguera,Lleida,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,25670,Noguera,Lleida,Cataluña
2195,"AMIC, CAC",la veu de l'anoia _ info preu 1/2 diba,,25141,Pla d'Urgell,Lleida,Cataluña
